0,0,5.78,0,2.89,0,100
5.78,0,5.78,0.083,5.78,0.0415,0
5.78,0.083,6.80604678255916,0.211,6.29302339127958,0.147,100
6.80604678255916,0.211,6.80604678255916,2.77555756156289e-17,6.80604678255916,0.1055,100
6.80604678255916,2.77555756156289e-17,11.1740467825592,2.77555756156289e-17,8.99004678255916,2.77555756156289e-17,100
11.1740467825592,2.77555756156289e-17,11.1740467825592,-0.25,11.1740467825592,-0.125,100
11.1740467825592,-0.25,12.2240467825592,-0.25,11.6990467825592,-0.25,100
12.2240467825592,-0.25,12.2240467825592,-0.00599999999999998,12.2240467825592,-0.128,100
12.2240467825592,-0.00599999999999998,27.5560467825592,-0.00599999999999998,19.8900467825592,-0.00599999999999998,100
27.5560467825592,-0.00599999999999998,27.5560467825592,-0.287,27.5560467825592,-0.1465,100
27.5560467825592,-0.287,28.6240467825592,-0.287,28.0900467825592,-0.287,100
28.6240467825592,-0.287,28.6240467825592,-0.00600000000000001,28.6240467825592,-0.1465,100
28.6240467825592,-0.00600000000000001,29.0000467825592,-0.00600000000000001,28.8120467825592,-0.00600000000000001,100
29.0000467825592,-0.00600000000000001,29.0000467825592,4.332,29.0000467825592,2.163,100
29.0000467825592,4.332,28.7640467825592,4.332,28.8820467825592,4.332,0
28.7640467825592,4.332,28.5040467825592,5.21658125686677,28.6340467825592,4.77429062843339,100
28.5040467825592,5.21658125686677,28.5430467825592,5.21658125686677,28.5235467825592,5.21658125686677,100
28.5430467825592,5.21658125686677,28.5430467825592,5.36158125686677,28.5430467825592,5.28908125686677,100
28.5430467825592,5.36158125686677,29.0000467825592,5.36158125686677,28.7715467825592,5.36158125686677,100
29.0000467825592,5.36158125686677,29.0000467825592,7.07858125686677,29.0000467825592,6.22008125686677,100
29.0000467825592,7.07858125686677,28.4850467825592,7.07858125686677,28.7425467825592,7.07858125686677,100
28.4850467825592,7.07858125686677,28.4870467825592,10.1945812568668,28.4860467825592,8.63658125686677,100
28.4870467825592,10.1945812568668,29.0200467825592,10.1945812568668,28.7535467825592,10.1945812568668,100
29.0200467825592,10.1945812568668,29.0130467825592,13.3575812568668,29.0165467825592,11.7760812568668,100
29.0130467825592,13.3575812568668,28.4820467825592,13.3575812568668,28.7475467825592,13.3575812568668,100
28.4820467825592,13.3575812568668,28.4830467825592,16.4825812568668,28.4825467825592,14.9200812568668,100
28.4830467825592,16.4825812568668,29.0150467825592,16.4825812568668,28.7490467825592,16.4825812568668,100
29.0150467825592,16.4825812568668,28.9820467825592,19.6185812568668,28.9985467825592,18.0505812568668,100
28.9820467825592,19.6185812568668,28.4900467825592,19.6185812568668,28.7360467825592,19.6185812568668,100
28.4900467825592,19.6185812568668,28.4810467825592,22.6365812568668,28.4855467825592,21.1275812568668,100
28.4810467825592,22.6365812568668,28.9610467825592,22.6365812568668,28.7210467825592,22.6365812568668,100
28.9610467825592,22.6365812568668,28.9700467825592,25.8355812568668,28.9655467825592,24.2360812568668,100
28.9700467825592,25.8355812568668,28.4810467825592,25.8355812568668,28.7255467825592,25.8355812568668,100
28.4810467825592,25.8355812568668,28.4810467825592,26.8185812568668,28.4810467825592,26.3270812568668,100
28.4810467825592,26.8185812568668,28.2180467825592,26.8185812568668,28.3495467825592,26.8185812568668,0
28.2180467825592,26.8185812568668,28.2270467825592,27.4515812568668,28.2225467825592,27.1350812568668,100
28.2270467825592,27.4515812568668,28.4990467825592,27.4515812568668,28.3630467825592,27.4515812568668,100
28.4990467825592,27.4515812568668,28.4850467825592,28.9745812568668,28.4920467825592,28.2130812568668,100
28.4850467825592,28.9745812568668,28.9740467825592,28.9745812568668,28.7295467825592,28.9745812568668,100
28.9740467825592,28.9745812568668,28.9720467825592,32.1775812568668,28.9730467825592,30.5760812568668,100
28.9720467825592,32.1775812568668,28.4760467825592,32.1775812568668,28.7240467825592,32.1775812568668,100
28.4760467825592,32.1775812568668,28.4760467825592,32.4875812568668,28.4760467825592,32.3325812568668,100
28.4760467825592,32.4875812568668,28.9730467825592,32.4875812568668,28.7245467825592,32.4875812568668,100
28.9730467825592,32.4875812568668,28.9700467825592,34.8855812568668,28.9715467825592,33.6865812568668,100
28.9700467825592,34.8855812568668,28.4780467825592,34.8855812568668,28.7240467825592,34.8855812568668,100
28.4780467825592,34.8855812568668,28.4780467825592,35.1955812568668,28.4780467825592,35.0405812568668,100
28.4780467825592,35.1955812568668,28.9490467825592,35.1955812568668,28.7135467825592,35.1955812568668,100
28.9490467825592,35.1955812568668,28.9670467825592,38.3865812568668,28.9580467825592,36.7910812568668,100
28.9670467825592,38.3865812568668,28.4720467825592,38.3865812568668,28.7195467825592,38.3865812568668,100
28.4720467825592,38.3865812568668,28.4810467825592,41.4465812568668,28.4765467825592,39.9165812568668,100
28.4810467825592,41.4465812568668,28.9820467825592,41.4465812568668,28.7315467825592,41.4465812568668,100
28.9820467825592,41.4465812568668,28.9620467825592,46.0515812568668,28.9720467825592,43.7490812568668,100
28.9620467825592,46.0515812568668,28.5370467825592,46.0515812568668,28.7495467825592,46.0515812568668,100
